"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
196.98310623224,0.266772572272589,0.112719792575509,2.36668792744524,0.0179480596299991,0.0725925454412031,"YDL072C"
6.67374222699937,-0.322547347397713,0.592384329318571,-0.544490006629218,0.586104323416376,0.764613254406135,"YDR053W"
46.2260929166075,-0.263044737635004,0.233598026763014,-1.12605719012286,0.260141312861703,0.476693885243906,"YDL012C"
59.1314585256228,-0.700392784396655,0.212073878770521,-3.3025886472069,0.000957968032102056,0.00640167586349456,"YDR482C"
112.429181640323,-0.0697997629738231,0.144367299296801,-0.483487350070349,0.628749739565335,0.792749058388999,"YDL070W"
896.628445820862,-0.523574690400948,0.0528545230492942,-9.90595809392966,3.92192725791748e-23,1.22173976398157e-21,"YDR064W"
49.5420786556549,0.15653398607122,0.226525035964331,0.691022894687315,0.489551153470273,0.69157951953567,"YDL135C"
28.8840065908368,-0.0287882394887847,0.286291640770538,-0.100555641133296,0.91990321139712,0.962536685249782,"YDL077C"
16.9100955446718,-0.845639853487316,0.370782390267312,-2.28069044184558,0.0225667711623939,0.0865082936790838,"YDR354C-A"
12.5542376428312,-0.520809566300377,0.428581817841569,-1.21519286311138,0.22429254180832,0.434496356116118,"YDL033C"
44.8335291606688,-0.487341349566931,0.229554360666831,-2.1229888561091,0.0337547856953553,0.116900347090933,"YDL031W"
54.5702264948735,-0.651553813474702,0.215265766927029,-3.02674142189811,0.00247205326973919,0.014452724708769,"YDR398W"
60.1756137901915,0.522064605983674,0.205810973495655,2.5366218191213,0.011192779344583,0.0501722841550783,"YDR326C"
97.0188383122801,-0.377731441762414,0.154427226490437,-2.44601583766581,0.0144444655245648,0.0611178117483765,"YDL052C"
11.0070977075995,1.28064381469147,0.514317630977682,2.48998622166044,0.0127748047631257,0.0556461834597172,"YDR536W"
37.6365636371893,-0.728400044704662,0.253440783906725,-2.87404431708489,0.00405252094229681,0.0218878714291478,"YDR397C"
38.776589589602,0.0918566824138444,0.24629564251477,0.372952933620561,0.709183474205936,0.841427593167776,"YDL116W"
215.304374716519,-0.319191543775244,0.105501690527483,-3.02546378337033,0.00248252133767136,0.0144864632079063,"YDR028C"
242.683569982539,0.0488051790994849,0.0999640643382097,0.488227238684111,0.625388892942898,0.789803171922972,"YDL007W"
38.7852461263004,0.502926502638021,0.252699402024876,1.99021643347028,0.046567098798284,0.146724583195805,"YDR236C"
148.720776858732,-1.22785214240916,0.127184791217868,-9.65407994660186,4.72380412632043e-22,1.41438950733711e-20,"YDR011W"
689.308607504246,-0.633517156993465,0.0594241303522269,-10.6609411570417,1.5502067399846e-26,5.28269346531768e-25,"YDR155C"
18.749491655818,0.855097154796915,0.562080737178418,1.52130663486069,0.128182906035797,0.298689899670871,"YDR414C"
42.4282927013332,-0.00219605662729466,0.236783864527673,-0.00927451974683862,0.992600109970995,0.996315293458275,"YDR026C"
45.7862398212135,0.079784657838751,0.229055687725899,0.348319915697644,0.727599938675559,0.852196498360082,"YDL073W"
43.1392278751212,0.275658843537447,0.235877544258502,1.16865233782216,0.242543732232876,0.455961517955616,"YDL115C"
261.426690913366,-0.293720399250726,0.0952781582538636,-3.08276739006775,0.00205085392255373,0.012429859227226,"YDL145C"
7.11986958617218,-0.123900961803894,0.580725971509661,-0.213355296443518,0.831049845964882,0.912246921144579,"YDR203W"
13.1376190571177,-0.0399448423047256,0.4193556957706,-0.0952528908217729,0.924113960124945,0.965763284657855,"YDL104C"
30.940947912707,-0.0167463749079072,0.272441251245985,-0.0614678387774215,0.950986626893995,0.980591460212758,"YDL149W"
38.855295236595,0.430019499877969,0.252289653389445,1.70446744089886,0.0882937938021146,0.231545969460648,"YDR231C"
19.2076517001427,-0.0803734414586078,0.367587100497676,-0.218651419894197,0.826921594528312,0.910469902722355,"YDR045C"
685.0809592212,-0.294895752189642,0.0593604770764486,-4.96788042673333,6.76886772562734e-07,8.13847487946772e-06,"YDL075W"
31.3009111076244,-0.029001435399697,0.270632072463437,-0.107161856818043,0.914660574979473,0.960440317751683,"YDR415C"
30.5932563659599,0.182829337302333,0.288060727662719,0.634690257105796,0.52563044921157,0.719026083552221,"YDR339C"
75.9297114353787,0.163659981985128,0.176711755711818,0.926140885907021,0.354372768508575,0.568618948012719,"YDL213C"
138.644853450948,0.387544821123055,0.136041215593618,2.84873094842615,0.00438939827929277,0.0233394901609291,"YDR096W"
134.823922364987,-0.634335720050565,0.136838049400007,-4.63566765846146,3.55787210573695e-06,3.85675837402206e-05,"YDL019C"
332.329858716431,-1.59719636944283,0.0914180045742022,-17.4713545420521,2.36805260615232e-68,2.21305279920417e-66,"YDL022W"
23.7056582099589,-0.12686325623678,0.315690534540406,-0.401859550275944,0.68778739314048,0.828475054375402,"YDR413C"
61.6231537696837,-0.56734110717574,0.193771239532922,-2.92789120069259,0.00341269441835844,0.0190149044014768,"YDR391C"
45.4485347554406,-0.346871032428895,0.226090698017469,-1.53421186926538,0.124977538577302,0.293214704429364,"YDR091C"
8.77716758823974,0.291521538474893,0.528599532329941,0.551497912209525,0.581292397481682,0.76122362464243,"YDR240C"
2.5232404448655,4.21080418323801,1.43733520068265,2.9295909410958,0.00339408480594301,0.0189454435140783,"YDL244W"
2.82740573619629,1.49078414382726,1.10051033954872,1.35462983876969,0.175535521747891,0.370661793269767,"YDR179C"
24.0228587058389,-0.140933418350186,0.307896200924304,-0.457730293284243,0.647146221274492,0.806383412691125,"YDL165W"
350.464535010496,-0.67158624303853,0.0874018739902841,-7.68388836963822,1.54331156959919e-14,3.29382206272934e-13,"YDL140C"
34.4796327385975,-0.55517486330459,0.255444979452922,-2.17336376895561,0.0297529494654101,0.106078723874364,"YDR120C"
47.9604225927683,0.639818718374703,0.232264130690467,2.75470308942096,0.00587454186786827,0.0297245071706411,"YDR003W"
25.5797305968902,0.438812661093148,0.308475500056514,1.42252030068111,0.154875262458449,0.34016112192272,"YDR499W"
27.3445116009746,0.176575744652823,0.298665554828272,0.591215631659805,0.55437595034674,0.740769250809942,"YDR166C"
58.8015518103468,-0.0489723035415668,0.198308772723995,-0.246949758545105,0.804947106828662,0.894953270289749,"YDL092W"
3.73801056403706,-0.173582335823873,0.831588673575821,-0.208735810550992,0.834654483083918,0.914039340948252,"YDL041W"
19.4556347123675,-2.23687285045303,0.37788249093423,-5.91949323961229,3.22935112682196e-09,4.85820432932631e-08,"YDL241W"
382.866094576881,-0.178176192740373,0.0795877549477508,-2.23873877152767,0.0251729182428155,0.0934244810238638,"YDL082W"
98.0487266714672,-1.57596971227611,0.159602069585624,-9.87436889990094,5.37703592336407e-23,1.65827787876548e-21,"YDR277C"
35.7116993042737,0.170799083583869,0.258916495760021,0.659668605055493,0.509466517882511,0.706792119359829,"YDR291W"
82.1550445755407,-0.0289609367986659,0.17067733146796,-0.169682385760188,0.865259927306136,0.934498902403125,"YDR475C"
48.3193054470717,0.171795897326691,0.220032825381849,0.780773946017163,0.434935460281448,0.643929516858958,"YDR244W"
44.1646122088396,-0.144894006619639,0.230028434392837,-0.629896069162442,0.528762584866016,0.721021448947751,"YDR407C"
